Ref	Sample	Mutation	lagging_ts	leading_uts	ts_lagging_wg	uts_leading_wg	oddsratio	lowerconfint	higherconfint	flag
C_5	RPE1_WT_2	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	DheML6d1	[DelC]5	183	179	1046160	1095007	1.07009373071071	0.870828169092891	1.31495584679946	
C_5	EXO1_KO22_d3	[DelC]5	0	1	1046160	1095007	1	1	1	
C_5	RPE1_c2_MSH2_7_3	[DelC]5	28	26	1046160	1095007	1.1272098623236	0.660959858412958	1.92235891113031	
C_5	DheML6d1	[InsC]5	88	47	1046160	1095007	1.95984394223383	1.37541527207567	2.79260260947526	*
C_5	POLE_P8_1	[DelC]5	0	1	1046160	1095007	1	1	1	
C_5	POLE_L424V_d1	[InsC]5	2	1	1046160	1095007	2.09338551155753	0.189820817733182	23.0863134630409	
C_5	SETD2_KO19_d3	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d1	[DelC]5	1	0	1046160	1095007	1	1	1	
C_5	POLE_L424V_d2	[DelC]5	0	2	1046160	1095007	1	1	1	
C_5	RPE1_c2_OGG1_11_2	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_MSH2_9_2	[InsC]5	25	6	1046160	1095007	4.3612957855981	1.78917332660968	10.6311113890338	*
C_5	RPE1_WT_U2	[InsC]5	1	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_OGG1_11_2	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_MSH2_9_3	[DelC]5	20	24	1046160	1095007	0.872240649753698	0.481858616931061	1.57889414934257	
C_5	POD478_2	[DelC]5	2	0	1046160	1095007	1	1	1	
C_5	RPE1_WT_U1	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_MSH2_9_3	[InsC]5	12	9	1046160	1095007	1.39559348517928	0.588047664664818	3.31211446436916	
C_5	EXO1_KO22_d3	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_MSH2_7_3	[InsC]5	7	5	1046160	1095007	1.46537150875637	0.465086566776955	4.6170193079447	
C_5	DheML6d3	[DelC]5	142	166	1046160	1095007	0.895348583809991	0.715625701035375	1.12020723315376	
C_5	POLE_P8_1	[InsC]5	0	1	1046160	1095007	1	1	1	
C_5	RPE1_WT_U2	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	SETD2_KO19_d4	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d1	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_WT_1	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	SETD2_KO19_d4	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d3	[DelC]5	1	3	1046160	1095007	0.348896614504424	0.0362921908618263	3.35413334720137	
C_5	SETD2_KO15_d3	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_OGG1_1110	[DelC]5	1	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d3	[InsC]5	1	0	1046160	1095007	1	1	1	
C_5	POD478_2	[InsC]5	1	1	1046160	1095007	1.04669175526856	0.0654692663204547	16.7340141736839	
C_5	RPE1_WT_U1	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_OGG1_11_1	[DelC]5	1	0	1046160	1095007	1	1	1	
C_5	MLH_A	[DelC]5	19	15	1046160	1095007	1.32581541748834	0.673719844760513	2.60907636151732	
C_5	RPE1_WT_1	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d4	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	MLH_A	[InsC]5	10	12	1046160	1095007	0.872241870987271	0.376853320545753	2.018838205808	
C_5	POD689_2	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	POD478_1	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	MLH1_2	[DelC]5	20	18	1046160	1095007	1.16299390563829	0.615212915337418	2.19851500323265	
C_5	RPE1_WT_2	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	MSH3_KO5_d4	[DelC]5	1	0	1046160	1095007	1	1	1	
C_5	MLH1_2	[InsC]5	10	3	1046160	1095007	3.4889961605251	0.960217971933661	12.6774280048571	
C_5	SETD2_KO15_d3	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	RPE1_c2_OGG1_1110	[InsC]5	0	0	1046160	1095007	1	1	1	
C_5	POD689_1	[InsC]5	0	1	1046160	1095007	1	1	1	
C_5	POD689_1	[DelC]5	2	0	1046160	1095007	1	1	1	
C_5	POD689_2	[DelC]5	0	0	1046160	1095007	1	1	1	
C_5	MLH1_5	[DelC]5	14	21	1046160	1095007	0.697790429506653	0.354838119104291	1.37220737371785	
C_6	RPE1_c2_OGG1_11_1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_c2_MSH2_9_2	[InsC]6	18	16	207835	212837	1.1520887367251	0.587500166971075	2.25924779584647	
C_6	E_MSHd1	[InsC]6	5	15	207835	212837	0.341339877143178	0.124056808108489	0.939189984851358	*
C_6	RPE1_c2_MSH2_7_1	[DelC]6	25	18	207835	212837	1.42236631752295	0.776022689031606	2.60704483234691	
C_6	RPE1_c2_MSH2_9_3	[DelC]6	29	22	207835	212837	1.34995555295017	0.775609925662623	2.34960891376436	
C_6	POLE_P8_2	[DelC]6	0	0	207835	212837	1	1	1	
C_6	POLE_P8_5	[DelC]6	1	0	207835	212837	1	1	1	
C_6	RPE1_c2_MSH2_9_3	[InsC]6	17	12	207835	212837	1.45079869565357	0.692886318723001	3.03775207914237	
C_6	E_MSHd2	[InsC]6	11	14	207835	212837	0.804613862828987	0.365273856316962	1.77237833220346	
C_6	E_MSHd2	[DelC]6	10	16	207835	212837	0.640024660170817	0.290439951057174	1.41038298669226	
C_6	RPE1_c2_OGG1_11_1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	EXO1_KO22_d1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	E_MSHd1	[DelC]6	12	23	207835	212837	0.53426902366123	0.265846238060369	1.07371611397076	
C_6	RPE1_c2_OGG1_11_2	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_c2_MSH2_7_1	[InsC]6	9	12	207835	212837	0.768040331816038	0.323616195319453	1.82279490281317	
C_6	POLE_P8_2	[InsC]6	1	3	207835	212837	0.34135255380095	0.0355072281676279	3.28162945967896	
C_6	DheMS6d2	[DelC]6	129	147	207835	212837	0.898608256528999	0.709325534119599	1.1384008609028	
C_6	RPE1_c2_MSH2_7_2	[DelC]6	18	19	207835	212837	0.970166312821275	0.509164676633286	1.84856239587712	
C_6	EXO1_KO22_d2	[InsC]6	0	0	207835	212837	1	1	1	
C_6	DheMS6d2	[InsC]6	96	86	207835	212837	1.14321089623081	0.854511003042926	1.52944918041647	
C_6	DheML6d1	[DelC]6	80	88	207835	212837	0.930943572083376	0.68770903570518	1.26020728157902	
C_6	POLE_P8_5	[InsC]6	0	0	207835	212837	1	1	1	
C_6	DheMS6d3	[DelC]6	159	130	207835	212837	1.25270624952774	0.993494851879179	1.57954814223506	
C_6	DheML6d1	[InsC]6	80	70	207835	212837	1.17042807977804	0.849198936934526	1.61316957705815	
C_6	EXO1_KO22_d3	[InsC]6	0	0	207835	212837	1	1	1	
C_6	DheMS6d3	[InsC]6	112	94	207835	212837	1.22028384568197	0.927607947016561	1.6053039097193	
C_6	EXO1_KO22_d1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	EXO1_KO22_d2	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_c2_OGG1_11_2	[InsC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_2	[DelC]6	0	0	207835	212837	1	1	1	
C_6	POLE_L424V_d2	[InsC]6	1	1	207835	212837	1.02406728446741	0.0640537946862227	16.3723914914603	
C_6	RPE1_c2_OGG1_1110	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_c2_MSH2_7_2	[InsC]6	14	13	207835	212837	1.10284849424782	0.518385418892747	2.34627510137652	
C_6	EXO1_KO22_d3	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_c2_OGG1_1110	[InsC]6	0	0	207835	212837	1	1	1	
C_6	POLE_L424V_d1	[DelC]6	1	0	207835	212837	1	1	1	
C_6	SETD2_KO19_d3	[DelC]6	0	0	207835	212837	1	1	1	
C_6	MLH1_5	[InsC]6	9	8	207835	212837	1.15208215045278	0.444493601776192	2.98607961079318	
C_6	DheML6d3	[DelC]6	72	83	207835	212837	0.888308730365791	0.64781774263592	1.2180777840899	
C_6	MLH_A	[DelC]6	17	17	207835	212837	1.02406913741832	0.522826697668528	2.00586083857099	
C_6	RPE1_c2_MSH2_9_2	[DelC]6	20	21	207835	212837	0.975299688482086	0.528658622019962	1.79928869545106	
C_6	MLH_A	[InsC]6	8	3	207835	212837	2.7309124095201	0.724495385048436	10.2938993710392	
C_6	SETD2_KO19_d4	[DelC]6	0	0	207835	212837	1	1	1	
C_6	MSH3_KO5_d1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	MLH1_2	[DelC]6	12	9	207835	212837	1.36544399160183	0.575334095328032	3.24061672920411	
C_6	RPE1_WT_2	[InsC]6	0	0	207835	212837	1	1	1	
C_6	POLE_L424V_d3	[DelC]6	1	0	207835	212837	1	1	1	
C_6	MLH1_2	[InsC]6	11	14	207835	212837	0.804613862828987	0.365273856316962	1.77237833220346	
C_6	RPE1_c2_MSH2_7_3	[DelC]6	21	26	207835	212837	0.827113705969317	0.465385879851519	1.46999965452447	
C_6	POLE_L424V_d3	[InsC]6	1	0	207835	212837	1	1	1	
C_6	MLH1_5	[DelC]6	17	13	207835	212837	1.33919250349973	0.650454579546744	2.75720491149375	
C_6	POLE_L424V_d1	[InsC]6	1	1	207835	212837	1.02406728446741	0.0640537946862227	16.3723914914603	
C_6	SETD2_KO19_d3	[InsC]6	0	0	207835	212837	1	1	1	
C_6	MSH3_KO5_d1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	DheML6d3	[InsC]6	87	60	207835	212837	1.48510045824749	1.06878350137157	2.06358291296278	*
C_6	POLE_P8_1	[InsC]6	2	5	207835	212837	0.409621186240876	0.0794714738788018	2.11131753355009	
C_6	POD689_1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	POD478_1	[InsC]6	0	2	207835	212837	1	1	1	
C_6	SETD2_KO19_d4	[InsC]6	1	0	207835	212837	1	1	1	
C_6	MSH3_KO5_d3	[DelC]6	0	1	207835	212837	1	1	1	
C_6	POD478_2	[DelC]6	0	2	207835	212837	1	1	1	
C_6	RPE1_WT_U1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	MSH3_KO5_d3	[InsC]6	0	0	207835	212837	1	1	1	
C_6	POD478_2	[InsC]6	3	1	207835	212837	3.07223141768351	0.31957113171286	29.5352268936557	
C_6	RPE1_c2_MSH2_7_3	[InsC]6	7	8	207835	212837	0.896055271666955	0.324928889917895	2.47104851182986	
C_6	POLE_P8_1	[DelC]6	0	1	207835	212837	1	1	1	
C_6	POD689_1	[DelC]6	1	0	207835	212837	1	1	1	
C_6	POLE_L424V_d2	[DelC]6	1	1	207835	212837	1.02406728446741	0.0640537946862227	16.3723914914603	
C_6	MSH3_KO5_d4	[InsC]6	0	0	207835	212837	1	1	1	
C_6	SETD2_KO15_d3	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_U2	[InsC]6	0	1	207835	212837	1	1	1	
C_6	POD478_1	[DelC]6	0	0	207835	212837	1	1	1	
C_6	POD689_2	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_U1	[InsC]6	0	0	207835	212837	1	1	1	
C_6	POD689_2	[InsC]6	0	1	207835	212837	1	1	1	
C_6	SETD2_KO15_d3	[InsC]6	0	0	207835	212837	1	1	1	
C_6	MSH3_KO5_d4	[DelC]6	0	0	207835	212837	1	1	1	
C_6	RPE1_WT_U2	[DelC]6	1	0	207835	212837	1	1	1	
C_7	RPE1_c2_OGG1_11_1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	DheMS6d2	[DelC]7	45	44	32462	31360	0.987991710297908	0.65187084702637	1.49742487192083	
C_7	RPE1_WT_1	[InsC]7	1	0	32462	31360	1	1	1	
C_7	RPE1_c2_OGG1_11_2	[InsC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_WT_2	[DelC]7	0	0	32462	31360	1	1	1	
C_7	E_MSHd1	[InsC]7	10	5	32462	31360	1.93239245655121	0.660426245182131	5.65413720816961	
C_7	RPE1_c2_OGG1_1110	[DelC]7	0	0	32462	31360	1	1	1	
C_7	DheMS6d2	[InsC]7	61	50	32462	31360	1.17892040369124	0.81088666914377	1.71399206711229	
C_7	DheML6d1	[DelC]7	21	25	32462	31360	0.81136216516137	0.454113615450776	1.44965607869272	
C_7	RPE1_c2_OGG1_1110	[InsC]7	0	0	32462	31360	1	1	1	
C_7	DheMS6d3	[DelC]7	51	61	32462	31360	0.807380716221117	0.55645562779977	1.17145660562945	
C_7	RPE1_WT_1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	MLH1_5	[InsC]7	15	13	32462	31360	1.11472910853439	0.530335969362318	2.34308260649946	
C_7	RPE1_c2_OGG1_11_2	[DelC]7	0	0	32462	31360	1	1	1	
C_7	DheML6d3	[DelC]7	27	28	32462	31360	0.931493756744258	0.548897209923375	1.58077068559823	
C_7	MSH3_KO5_d1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	POLE_P8_2	[DelC]7	0	0	32462	31360	1	1	1	
C_7	MLH_A	[InsC]7	13	13	32462	31360	0.966039015069802	0.447773002709987	2.08416178060978	
C_7	MSH3_KO5_d1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POLE_P8_2	[InsC]7	0	1	32462	31360	1	1	1	
C_7	RPE1_WT_2	[InsC]7	0	0	32462	31360	1	1	1	
C_7	E_MSHd2	[DelC]7	8	11	32462	31360	0.702510406337361	0.282537342644367	1.74674563862337	
C_7	POLE_P8_5	[DelC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_WT_U1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	DheML6d1	[InsC]7	51	39	32462	31360	1.26371388631115	0.832640359152921	1.91796226173843	
C_7	POLE_P8_5	[InsC]7	0	0	32462	31360	1	1	1	
C_7	DheMS6d3	[InsC]7	69	71	32462	31360	0.938709589056582	0.673719551555553	1.30792655571926	
C_7	EXO1_KO22_d1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_7_1	[DelC]7	13	12	32462	31360	1.04657565204886	0.477474987668101	2.2939852845713	
C_7	RPE1_c2_MSH2_9_2	[InsC]7	21	15	32462	31360	1.35270182793379	0.697211391166055	2.62445831849526	
C_7	DheML6d3	[InsC]7	47	37	32462	31360	1.2274772690321	0.797653242006373	1.88891659513681	
C_7	RPE1_c2_MSH2_7_1	[InsC]7	24	18	32462	31360	1.28828328914647	0.699064174261007	2.37413658745784	
C_7	RPE1_c2_MSH2_9_3	[DelC]7	16	16	32462	31360	0.966035874992295	0.483028288689567	1.9320303460982	
C_7	MLH1_2	[DelC]7	15	13	32462	31360	1.11472910853439	0.530335969362318	2.34308260649946	
C_7	MSH3_KO5_d3	[DelC]7	0	2	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_9_3	[InsC]7	16	15	32462	31360	1.03047114179457	0.509379820552812	2.08463455210887	
C_7	MLH1_2	[InsC]7	14	15	32462	31360	0.901606673241289	0.435139851476446	1.86812260581292	
C_7	E_MSHd2	[InsC]7	6	10	32462	31360	0.579553857530195	0.210612204595425	1.59479207020952	
C_7	RPE1_c2_OGG1_11_1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_WT_U1	[InsC]7	1	0	32462	31360	1	1	1	
C_7	MSH3_KO5_d4	[DelC]7	0	0	32462	31360	1	1	1	
C_7	POLE_P8_1	[DelC]7	0	1	32462	31360	1	1	1	
C_7	E_MSHd1	[DelC]7	10	11	32462	31360	0.878192127113611	0.372916615122668	2.06808005020276	
C_7	EXO1_KO22_d1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POLE_P8_1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	EXO1_KO22_d2	[DelC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_7_2	[DelC]7	13	17	32462	31360	0.738641451834825	0.358712229041746	1.52097182698827	
C_7	SETD2_KO19_d4	[DelC]7	0	0	32462	31360	1	1	1	
C_7	EXO1_KO22_d2	[InsC]7	1	0	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_7_2	[InsC]7	15	8	32462	31360	1.81172373408944	0.768028060697401	4.27372781885401	
C_7	MSH3_KO5_d3	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POLE_L424V_d3	[InsC]7	1	1	32462	31360	0.966051569575799	0.0604227762736486	15.4454279103834	
C_7	MLH1_5	[DelC]7	20	12	32462	31360	1.61046380206728	0.78715998781185	3.2948748639761	
C_7	POLE_L424V_d1	[DelC]7	1	0	32462	31360	1	1	1	
C_7	EXO1_KO22_d3	[InsC]7	0	0	32462	31360	1	1	1	
C_7	RPE1_WT_U2	[DelC]7	1	0	32462	31360	1	1	1	
C_7	MSH3_KO5_d4	[InsC]7	0	0	32462	31360	1	1	1	
C_7	MLH_A	[DelC]7	13	14	32462	31360	0.897007611944898	0.421574431570616	1.90861351076105	
C_7	RPE1_WT_U2	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POD478_1	[DelC]7	0	0	32462	31360	1	1	1	
C_7	EXO1_KO22_d3	[DelC]7	0	0	32462	31360	1	1	1	
C_7	SETD2_KO15_d3	[DelC]7	0	0	32462	31360	1	1	1	
C_7	POLE_L424V_d3	[DelC]7	0	0	32462	31360	1	1	1	
C_7	SETD2_KO19_d4	[InsC]7	1	0	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_7_3	[InsC]7	20	21	32462	31360	0.920000821979738	0.498600792168549	1.69755348514824	
C_7	RPE1_c2_MSH2_7_3	[DelC]7	24	15	32462	31360	1.54608792157346	0.810939317350358	2.94767784727178	
C_7	POD689_2	[InsC]7	0	0	32462	31360	1	1	1	
C_7	SETD2_KO19_d3	[DelC]7	0	0	32462	31360	1	1	1	
C_7	POLE_L424V_d2	[DelC]7	0	0	32462	31360	1	1	1	
C_7	POLE_L424V_d1	[InsC]7	0	1	32462	31360	1	1	1	
C_7	SETD2_KO19_d3	[InsC]7	1	0	32462	31360	1	1	1	
C_7	RPE1_c2_MSH2_9_2	[DelC]7	15	19	32462	31360	0.762563402990788	0.387433575515137	1.50091004066366	
C_7	POD689_1	[DelC]7	0	1	32462	31360	1	1	1	
C_7	SETD2_KO15_d3	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POLE_L424V_d2	[InsC]7	0	2	32462	31360	1	1	1	
C_7	POD478_1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POD478_2	[InsC]7	1	1	32462	31360	0.966051569575799	0.0604227762736486	15.4454279103834	
C_7	POD478_2	[DelC]7	1	0	32462	31360	1	1	1	
C_7	POD689_1	[InsC]7	0	0	32462	31360	1	1	1	
C_7	POD689_2	[DelC]7	0	0	32462	31360	1	1	1	
C_8	POLE_P8_2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POLE_P8_5	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_OGG1_11_2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MLH1_5	[InsC]8	9	6	6413	6166	1.44284821986259	0.513264148988936	4.05602259511312	
C_8	RPE1_c2_OGG1_11_1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MSH3_KO5_d1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MSH3_KO5_d1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	POLE_P8_2	[DelC]8	0	1	6413	6166	1	1	1	
C_8	MSH3_KO5_d3	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_OGG1_1110	[DelC]8	0	0	6413	6166	1	1	1	
C_8	MLH_A	[InsC]8	9	7	6413	6166	1.23652627821897	0.460223914887111	3.32228984037283	
C_8	MSH3_KO5_d3	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POLE_P8_5	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MSH3_KO5_d4	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_WT_1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_7_1	[DelC]8	15	8	6413	6166	1.80466552047515	0.764597926551087	4.25951670505117	
C_8	RPE1_c2_OGG1_11_2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_7_1	[InsC]8	4	5	6413	6166	0.769043532532376	0.206417082064147	2.86520838787016	
C_8	RPE1_c2_MSH2_9_2	[InsC]8	4	8	6413	6166	0.480418161959744	0.144592510550164	1.59622105918623	
C_8	POD478_1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_7_2	[DelC]8	6	4	6413	6166	1.44264086155767	0.406911651851988	5.11465485434881	
C_8	RPE1_c2_MSH2_9_3	[DelC]8	9	8	6413	6166	1.08178482198626	0.417111696680794	2.80562355453535	
C_8	MLH1_2	[DelC]8	4	4	6413	6166	0.961460446247465	0.240352961945408	3.84603618867962	
C_8	RPE1_c2_MSH2_7_2	[InsC]8	4	7	6413	6166	0.549138488286561	0.160674489243906	1.87679500794857	
C_8	DheML6d1	[DelC]8	8	3	6413	6166	2.56591204787926	0.680417502766933	9.67627171652456	
C_8	RPE1_c2_OGG1_1110	[InsC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_7_3	[DelC]8	6	10	6413	6166	0.576494459185266	0.209398762947685	1.58714338515144	
C_8	SETD2_KO19_d3	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_WT_U1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MSH3_KO5_d4	[InsC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_WT_1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	E_MSHd1	[DelC]8	2	1	6413	6166	1.92325690219934	0.174350023481573	21.215466668683	
C_8	DheML6d3	[InsC]8	9	13	6413	6166	0.665173209052035	0.284129518745471	1.55723136404191	
C_8	RPE1_WT_2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	E_MSHd1	[InsC]8	1	2	6413	6166	0.480661260137243	0.0435736389467534	5.3021793125666	
C_8	POD478_1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_WT_2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_9_3	[InsC]8	7	3	6413	6166	2.24482256218129	0.580230870515828	8.68486768240764	
C_8	MLH1_2	[InsC]8	9	5	6413	6166	1.73169893816365	0.580031950055423	5.17002763753026	
C_8	RPE1_WT_U1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	DheML6d1	[InsC]8	9	7	6413	6166	1.23652627821897	0.460223914887111	3.32228984037283	
C_8	MLH1_5	[DelC]8	6	2	6413	6166	2.88621819884501	0.582317859768505	14.3053408917524	
C_8	RPE1_c2_MSH2_7_3	[InsC]8	3	7	6413	6166	0.411789614441721	0.106437385199035	1.59314968368462	
C_8	SETD2_KO19_d3	[InsC]8	0	1	6413	6166	1	1	1	
C_8	RPE1_WT_U2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_MSH2_9_2	[DelC]8	11	12	6413	6166	0.881156930126002	0.388523144637571	1.99843315958273	
C_8	SETD2_KO19_d4	[DelC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_WT_U2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	DheMS6d2	[DelC]8	14	11	6413	6166	1.22419696259359	0.555336084618915	2.69865086158012	
C_8	SETD2_KO19_d4	[InsC]8	0	0	6413	6166	1	1	1	
C_8	E_MSHd2	[DelC]8	1	1	6413	6166	0.961478477854024	0.0601261027285552	15.3750338276533	
C_8	POD478_2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	POD689_2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	RPE1_c2_OGG1_11_1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	POD478_2	[InsC]8	1	0	6413	6166	1	1	1	
C_8	POLE_L424V_d1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	DheML6d3	[DelC]8	8	7	6413	6166	1.09896286383406	0.398274530788774	3.03237913228971	
C_8	POD689_1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	POLE_L424V_d1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POD689_1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	E_MSHd2	[InsC]8	3	3	6413	6166	0.961466458658346	0.193983643391789	4.76544174014699	
C_8	SETD2_KO15_d3	[DelC]8	0	0	6413	6166	1	1	1	
C_8	DheMS6d2	[InsC]8	9	11	6413	6166	0.7863693146329	0.325640438731151	1.89895549031227	
C_8	POLE_L424V_d3	[DelC]8	0	0	6413	6166	1	1	1	
C_8	DheMS6d3	[InsC]8	15	8	6413	6166	1.80466552047515	0.764597926551087	4.25951670505117	
C_8	DheMS6d3	[DelC]8	13	6	6413	6166	2.08541666666667	0.792153387776443	5.4900512207851	
C_8	POD689_2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	POLE_L424V_d2	[DelC]8	0	0	6413	6166	1	1	1	
C_8	SETD2_KO15_d3	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POLE_L424V_d3	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POLE_P8_1	[InsC]8	0	0	6413	6166	1	1	1	
C_8	MLH_A	[DelC]8	3	2	6413	6166	1.44243369734789	0.240940806748572	8.63537812179692	
C_8	POLE_P8_1	[DelC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d3	[InsC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	POLE_L424V_d2	[InsC]8	0	0	6413	6166	1	1	1	
C_8	EXO1_KO22_d3	[DelC]8	0	0	6413	6166	1	1	1	
C_9	MSH3_KO5_d1	[DelC]9	0	0	2471	2446	1	1	1	
C_9	SETD2_KO19_d3	[DelC]9	0	0	2471	2446	1	1	1	
C_9	POLE_P8_2	[InsC]9	0	0	2471	2446	1	1	1	
C_9	RPE1_c2_MSH2_9_3	[DelC]9	3	0	2471	2446	1	1	1	
C_9	RPE1_c2_MSH2_9_2	[InsC]9	0	2	2471	2446	1	1	1	
C_9	POLE_P8_5	[InsC]9	0	0	2471	2446	1	1	1	
C_9	POLE_P8_5	[DelC]9	0	0	2471	2446	1	1	1	
C_9	MSH3_KO5_d1	[InsC]9	0	0	2471	2446	1	1	1	
C_9	SETD2_KO19_d3	[InsC]9	0	0	2471	2446	1	1	1	
C_9	E_MSHd1	[DelC]9	0	0	2471	2446	1	1	1	
C_9	MLH1_5	[InsC]9	2	0	2471	2446	1	1	1	
C_9	RPE1_c2_MSH2_9_3	[InsC]9	1	1	2471	2446	0.989878542510121	0.0618808459659296	15.834617539997	
C_9	E_MSHd1	[InsC]9	0	1	2471	2446	1	1	1	
C_9	DheMS6d2	[DelC]9	0	2	2471	2446	1	1	1	
